bathrooms,bedrooms,building_id,latitude,longitude,manager_id,price,interest_level
1.0,2,cb14c4f807f23ecee1f7469b5159d2de,40.7047,-74.0076,ca8101de34cf81128524e715cd89ec04,3187,low
1.0,2,0,40.8004,-73.9551,0cfc69618cbbe76e0e898013fff30180,2300,low
1.0,2,0,40.7563,-73.9678,5a72de95cac7a85578ef414adb094111,2900,low
2.0,6,0,40.7264,-73.9836,c3cd45f4381ac371507090e9ffabea80,8995,low
1.0,0,56ccbba416736951d8f4e7a08c214fcf,40.7784,-73.9523,cb87dadbca78fad02b388dc9e8f25a5b,2200,medium
1.0,1,adc60175c23f23a9b3cf3899c7cf4842,40.7492,-73.9789,e6472c7237327dd3903b3d6f6a94515a,3395,low
1.0,1,64dd3e88dfaab7b7e875d29f0f2fc4eb,40.6891,-73.9972,6e203ea682348eb8b40044c5f341e541,2300,low
1.0,2,b36777a18975f2aca44f4b9eac1de5b0,40.7188,-73.987,4e5304f1a81d01dc91dd05d9209713ac,3700,low
1.0,2,f342e53b53eece8abaf1dfca9b7fd9bb,40.7379,-73.9919,6e5c10246156ae5bdcd9b487ca99d96a,3295,medium
1.0,1,e04588d0f29472925850d7095a543520,40.7528,-74.0032,5814d3532d88d575b189bde891a91086,3400,medium
3.0,3,a36895b9975c6991ca0fa1d9a99023a1,40.7695,-73.9603,7b159051957a4788a872ecb307613757,7900,low
2.0,3,0106f282d2dfe616303b86e5b68df6b4,40.7196,-73.9892,3c7d082e061e9c966c376fe8c747551c,6000,low
1.0,2,4e265d19a4a54697c1ee139a8ea39b06,40.7269,-73.9787,d959561ac12b0410f139756a3234db9a,2400,medium
1.0,2,23e56d93ce9b69871ba8516120842e4d,40.7254,-73.9873,4f9b376a972b863bbfbdcdc8d717fa4e,4034,low
2.0,2,0,40.7621,-73.9956,7af2e2e04e79dbd792fb78acaddad3dc,5450,low
1.0,1,4f1d3f669cfd415a33ccf0e82d3ee823,40.7289,-73.8538,d6cb3ffc17469f1cc679548165ef3af0,2150,low
1.0,2,0,40.711,-74.0051,26d69329a0f3b9abecbddd6abcb5b622,8300,low
1.0,0,c3ba40552e2120b0acfc3cb5730bb2aa,40.7388,-74.0019,cfa86c14c312b92a7d035bd3437c2043,2350,high
1.0,2,14ad2afd9e6a05d708e2982bfd88993b,40.7465,-73.9803,66ad3cc67d71f41d549eef8b40ed26b9,3375,low
1.0,1,f6a267ff51c1352b518f5d84a242bf7a,40.7167,-73.9448,046ed6c8a67bc942fcf4ca43e96f27d8,3095,low
1.0,2,9174b75c0cd978eb0e5aa93afbad754b,40.7456,-73.9797,2983e45f7e0ad87d677dacd13e362785,3795,medium
1.0,1,0,40.7688,-73.967,8b26fa4076f965152d7466aca10c340f,3650,low
1.0,1,8579a0b0d54db803821a35a4a615e97a,40.7108,-73.9539,a10db4590843d78c784171a107bdacb4,2400,medium
1.0,4,0,40.8192,-73.94,439be07d50ef4ec77b657556a2c4edea,3450,low
2.0,3,9c18bf871b97492b96d8ddb800591f1b,40.7673,-73.9908,93e03c5179b8f3229fc1c63c0f75d11b,5500,low
1.0,1,67c0047df91332b3aa1339d485eebd1f,40.7354,-74.0054,64249f81378907ae7cf65e8ccb4bd8dc,3795,low
1.0,2,264bef84f39bcb662f7c4b7a1adce995,40.7653,-73.9879,2b6d9435a0e6c4019e5ffcb53389c3dd,3000,low
2.0,2,0,40.7272,-73.9916,1a79c79b0366512deaa5053ae501964b,14250,low
1.0,0,7a592849a75485120cc8c485c05ee02c,40.7831,-73.9838,7ef068978f3c84c9270d78c138e26e83,2600,low
1.0,1,0,40.6821,-73.9493,25ef68c6cfd3cb0d0b1df2f39e78f6ac,2200,medium
1.5,1,fe5377d39135022720f82d58148a18c8,40.661,-73.9812,d7f57128272bfd82e33a61999b5f4c42,2100,low
2.0,3,5f53144a700a0978bb365159d82d13e6,40.7664,-73.9863,60754f2d2667589daed8c3b116a7dce1,5895,low
3.0,3,2e3b034a3a8893f02be9677a313891e8,40.7615,-73.9662,c9c33695ee2a2f818e9f1d8f7d1c4b39,10995,low
1.0,1,a12ba0a062453d81074b8931769d6d0e,40.7658,-73.9781,5546ad6e8ea7f292696bec3c1c0ccb2d,3975,low
1.0,1,a70975bac6690081946d727be5914e77,40.7535,-73.9657,dfd1166f8c1e88bb18b5e2495457e514,2495,medium
2.0,2,0,40.7796,-73.9786,cd1e23638c03e85e4b6498c8bd34b96e,3995,low
1.0,1,300c5229c48b49cd3c8cf80fe61b853b,40.7356,-73.9828,ad87505a08c0526bc5c16796f35443eb,2830,medium
1.0,0,61e8954b2236d9a685396c8656e3c59c,40.7457,-73.9785,1fa37642bd8ffbffd5dfffb8aeb91215,2300,low
2.0,3,f68bf347f99df026f4faad43cc604048,40.7436,-73.9727,1fb46c4a72bcf764ac35fc23f394760d,4475,medium
2.0,2,64a73b0c080af0e8f43a79c26dd1085c,40.7185,-74.0036,93f42684d7542f32e14dc1164b58cae1,9500,low
1.0,2,0,40.7396,-74.0035,0f57223e3bbd5222d9881a442aba0d03,5475,low
1.0,1,8c8bdebf28e8d415b97763ab59b2e825,40.5776,-73.969,9df32cb8dda19d3222d66e69e258616b,2199,low
1.0,3,0,40.731,-73.9777,2414f9cc75adb587803781142e90fec4,6165,low
1.0,1,0,40.7347,-74.0057,8b26fa4076f965152d7466aca10c340f,3450,low
1.0,2,aa2ffec0880e3d7131c72021f6dae3e5,40.7299,-73.9826,62b685cc0d876c3a1a51d63a0d6a8082,3000,low
3.0,2,49ae77ede3dbc66049f796dc8efacfe6,40.7747,-73.965,d1737922fe92ccb0dc37ba85589e6415,18500,low
1.0,2,e9ae1ce23f3c4c16e0861b60d69b2a6f,40.7444,-73.9754,8262449f40e9117f7a9ea49b4a333993,3875,low
1.0,2,d2da59c6557c5d3dc45c3c5f57b5c707,40.7706,-73.9522,54bf50a3e709c0bd499f9fdca5826147,3200,low
1.0,3,951043fbb2622b2ab0e0623366d9f6dd,40.7743,-73.9875,8f48483ba97f360adf0b6c599143032a,3500,medium
1.0,0,888101a642929bc225eae5f809a70bc8,40.7865,-73.942,d1737922fe92ccb0dc37ba85589e6415,1695,low
2.0,3,a1bd0631f4febfb498e34b7cf68bcfb1,40.7448,-73.9784,2d94da7b0535231e6675cbf52a7e7453,5100,low
2.0,4,150d940cb5b30fb07774ea5142e2fb24,40.7923,-73.97710000000001,0a6ba20b892ed61df751420934d1ab51,10725,low
1.0,3,abb2b16b6783b5cbfd63894f26581576,40.79,-73.9416,4c4362be5604f9054c2d6d4f82f9d24e,2850,medium
1.0,1,930fa2769722f5bb6ba5f4a7c6e18fca,40.7932,-73.9699,2e6ea7edc29e01efafb7e1c22ee10c9f,2200,low
1.0,0,a97e3b0b02e9d7044157d53740755880,40.7283,-73.9857,3e1edc05ca35eaecc90766629d22d078,2100,high
2.0,3,54e8cf15128555b63fea2512016333bf,40.6897,-73.9799,ee98230979d43398b162fb1047d89cab,4950,low
1.0,0,a48618544d0bb5b92eaa1209350afcbb,40.7168,-73.96340000000001,046ed6c8a67bc942fcf4ca43e96f27d8,2775,low
1.0,2,080d70090df7f1db0d724ae82c298e61,40.7277,-73.9833,0176ff9c2592a72403fca7904a582345,3495,low
1.0,1,75968833fe814f3a5236959790fb4984,40.7334,-74.0047,b61ea4ccbbe7acfe0b5ea2456c67a9b2,5700,low
2.0,3,7795f384b5768b121136a7cec3f22c07,40.7084,-74.0057,d2bce61e0e0079ebdc8c281e415e045b,4500,low
1.0,2,0,40.8043,-73.9512,0c28a1c6c0b742921727e0e3850802d7,2900,low
1.0,1,9de7a063f2369398857b0cadd3b1586e,40.7481,-73.9748,a7318e9bd83f6d32ed56b3b1d046b449,4334,low
1.0,1,0,40.6977,-73.9307,dcd0cff8021b7b3aab2eb10005c755e5,2100,low
1.0,0,3662780f0ef83fed00aaf4375d5510d5,40.7396,-73.9885,77e00a2ddf0c8b994f256db73f72cffd,2550,low
1.0,1,52080fcf0bc0830714121bbc2e93b0ec,40.7805,-73.9464,536aaedf27d13fb487c142dae8133211,3150,low
1.0,0,b358624ff919ae41267371569f6a143a,40.7434,-73.9773,44736fb7de33f8ea3c34c0500e6932c3,2295,low
2.0,3,403837de8b8777aa5927a64f1763a21f,40.7228,-73.9846,6238f72f34351d187b082d37a1b68e97,4975,low
1.0,2,c0c1de7f97d7474b1068b6332576a28d,40.7258,-73.9889,efd6fb6d537509ab0fc98661e76d19b2,2600,medium
1.0,2,65c2656560f0c2fe2bc48b20d7061655,40.7629,-73.963,da6317b29cfc7da9d5b7b18fe837b9f2,4750,low
1.0,1,9a70ff022426e2e04c8dc43f6afaf426,40.77,-73.9838,c9c33695ee2a2f818e9f1d8f7d1c4b39,4000,low
2.0,4,0,40.8374,-73.9437,11f9faa7f2dde022e11c742fc1646a89,3400,medium
1.0,0,0,40.7617,-73.9617,b27a8b1544b9efd0dd0476dbf197cf3a,2025,low
1.0,0,18f6eb16d2f3e9885cb4a5d0a40791c6,40.7587,-73.9838,ddf9c041e474481f83f1aa6d5cb42bb3,2100,low
1.0,2,d29dfc599809f1acbc9eeb6d98f0aa9e,40.6896,-73.9982,74bc431ae127fcf8f62f0b62ad51e9eb,2300,medium
1.0,0,b7eb566cf478a2ca43e3c5940884f659,40.69,-73.9919,6279cd91ab06414e954eca46442998ae,2890,low
1.0,1,38d6074584d4a6d34fe97a8af38f341e,40.7634,-73.9627,87a58445c97571f789438ae88987b222,3254,low
1.0,3,763c879ec0f9ffae239240ab8e59b120,40.7983,-73.9416,a5bd6bc8ee3438115452b14005105a82,2000,medium
1.0,1,395e70228690e663af80133332118d9c,40.7338,-73.9865,e6472c7237327dd3903b3d6f6a94515a,2700,low
1.0,0,8ad1995d3134e7feeade0d5248bed722,40.7677,-73.9869,f01d80f465348a6054bd7a9004af53b4,1800,high
1.0,3,709843c5afe526dd9457d7c613e474f2,40.645,-73.9794,a6110bd92b10ec1b0a7afa6af7b19489,2200,medium
1.0,1,a2f5214c9eacd965ef1a7fc368401574,40.7091,-74.0148,e6472c7237327dd3903b3d6f6a94515a,3565,low
1.0,2,7d58e8da946f99cec0a908480cd8ff1e,40.7549,-73.9962,1fb46c4a72bcf764ac35fc23f394760d,3126,medium
2.0,2,597785043ff5a1034ef27a2e4a978f37,40.7548,-73.9689,1067e078446a7897d2da493d2f741316,6495,medium
1.0,2,1e68ab3dd372d796501b117ddf197985,40.7238,-73.9898,6fba9b3a8327c607b8b043716efee684,4195,low
1.0,2,96567fe846e6f5fcd396106741a0bf47,40.7644,-73.9897,be1a7235af23dd77d0d1029dd5bfa5e9,3300,medium
1.0,2,93eaa2c4462843fbfadaf60c671214bd,40.7225,-73.867,e6472c7237327dd3903b3d6f6a94515a,2200,low
1.0,0,7c2b57a46ddf39c12d0047e5e3955049,40.7545,-73.9976,e1c98bf7f1a044ec4df76abee5f0f5e6,2495,high
1.0,1,9de7a063f2369398857b0cadd3b1586e,40.7481,-73.9748,62b685cc0d876c3a1a51d63a0d6a8082,3750,low
1.0,0,032ffcfe09b4918785fa0a7fa6fb78e2,40.7385,-73.9981,ea370ccce5abc74f0c46e6b684d24c91,1300,high
1.0,1,750f265a50473ce6c515bfded25e24f5,40.7572,-73.9648,e6472c7237327dd3903b3d6f6a94515a,2800,low
1.0,1,6f9dfae89d2b15f1e89eb0df0484b376,40.719,-73.9831,17c72c26cc226ed1106689a06cfe5bce,3875,low
1.0,3,65fe76a07e88d59c78a1d9ca89ccf55c,40.7588,-73.9918,c6dfca01693109b474ca13156e442893,4400,low
1.0,0,c04f168cb57eed50a99aedfa7ec13a4f,40.7273,-73.9898,e2aa71ea7e46aa975a6cefa35f64d28b,1995,medium
1.0,1,f4875d036f1792722e87137a13a151b4,40.7709,-73.9496,612a00076aefe8c98d1df4835640c74b,2700,low
1.0,2,c7e53d732e648fa7f6690bf7bbed44a2,40.7278,-74.0,1eb0885296be366e78d93c4a31fee644,2775,low
1.0,1,688a4c3aa8490485915c91541ceffdeb,40.8467,-73.9349,b3b0b74121c084554721cc2a60696eea,1550,medium
1.0,1,0,40.7334,-74.0047,675eb93a50fe1f81f1b86428f3477000,6500,low
2.0,3,e72c3fe47a374e028764154bee5b5925,40.7797,-73.981,b97cd8cb84a5f58f314be09997ecf2e7,4800,low
1.0,2,bf94c4ee52cfe428d7b8435b094cf412,40.7329,-73.978,e7023646cc4116c721919836cf77a298,5037,low
1.0,1,2d627df94c363f94bbf2353e604ad104,40.7835,-73.948,f4a88f3c5a9f70b0d29d9e6d0fe77f79,2250,low
1.5,3,621aebf8b75d6cda50561b26a5bf4f8b,40.7793,-73.9515,58dc2727cd3c4e966e38d97c25a42837,4995,low
1.0,1,1bd24d2906d981ec60703de71921dd2e,40.7983,-73.9631,73799990574344ce3454c3b25db1d87d,2495,low
1.0,0,1890ad398d4903e6a03397d4f0385bc9,40.7684,-73.9571,739a0751fcf02ee699c0a437120159de,2800,high
1.0,0,66fdfaf27322e8152a14829fa6ddd1a5,40.7681,-73.9563,41a6f5de0a1ad6b60c40231699badb5d,2547,low
1.0,1,3989b2e8d5eb6cd4ccfc8fa4257b277b,40.826,-73.9518,8f5a9c893f6d602f4953fcc0b8e6e9b4,2425,low
1.0,1,0,40.7207,-73.9801,d24abc331d8b47f73a369795690c010a,3415,low
1.0,1,d9b4a13d6460ca00a0b479d162971684,40.7713,-73.9812,094d02419c70eb5a8fb3128507317a5e,3050,low
1.0,2,81062936e12ee5fa6cd2b965698e17d5,40.7094,-74.0092,045f9f5708f6896535892b85a81d8151,3300,low
1.0,0,f11bff016a02f774e99f82cd1d94def7,40.7779,-73.9515,612a00076aefe8c98d1df4835640c74b,2555,low
1.0,0,ee92ad1183f255ff3abda099dc567215,40.7261,-73.987,fccd073e9d95fac2292a592d16149386,3895,low
1.0,2,216377a6c7d73665e5a15db7663b1ef4,40.8015,-73.9668,fc81b75568d3655a922523cb0d77ea5b,3600,low
1.0,1,5cab823e953fb5f3a0f19652f911e548,40.7792,-73.9785,5992e533d4e08a0b71ad37930b301f69,3100,low
1.0,2,e7ca18b4949570b037741cc068375ccf,40.7843,-73.9814,9d0759d03c6704318bf64755fd50728c,6457,low
1.0,1,0ce6f327c1dd63ecf8a598993ec68c6e,40.7239,-73.9891,3d721aaba32ce0115acf5ae870f09d1a,2400,low
2.0,2,9ee9871e5e662aae354a4e140aab7f2c,40.7937,-73.9761,5239c98c3c2228c0369842750684054d,4300,medium
1.0,1,0,40.7725,-73.9478,9fb89dd6389267ed37abbd8d78efcd6f,1995,low
1.0,2,c7179598ac9561eceb72923c81e73987,40.7056,-73.8339,605757e0108c66606280905d76d50e80,2000,medium
1.0,1,97ac48a37c1861768979b6fb027b4022,40.6654,-73.9833,cb91d4992adf2a996e1454fb39434fb8,2100,high
1.0,1,9ee9871e5e662aae354a4e140aab7f2c,40.7937,-73.9761,2ec6c71d78dd9df9046ce6899ec42de8,2750,low
3.5,3,d6d9ce78d0c4f172078f75f82ecfc8ca,40.7761,-73.9443,24ec589f35b1988b6a3f7a06ea7389af,11500,low
1.0,1,9de7a063f2369398857b0cadd3b1586e,40.7481,-73.9749,489a297352dffb687ffe9ef70d6fe274,3950,low
1.0,2,240c90a25f43280bd489939f99e98723,40.7602,-73.9689,e6472c7237327dd3903b3d6f6a94515a,4950,low
1.0,0,43da92b847078f052ec5330724e577fb,40.7617,-73.9617,5df7b02a7ad5b4511ef39f0b87c0dd84,2075,low
1.0,0,e8cedeac41c120c460fb3b5cc824e0a1,40.786,-73.952,723101619ae981f0c9e762584b170ab8,2600,low
2.0,2,0,40.7826,-73.9509,9e0ae69813e8960d44855ef4585bb607,7395,low
1.0,3,d9f699f55b761bfe6ebfbf32930f2381,40.7687,-73.9883,aea47aba66a01cf236746e209c2b7f88,3650,low
2.0,2,9c2670d5a63d35d05ead7b06d545f0e0,40.7291,-73.9895,b2c4260c7ac8da67dedddf5053e65464,4195,low
1.0,3,a6cf8066e60cd40c7815db047ff29838,40.7234,-73.987,9149a12399c37de16feb0cd409ebee34,5600,low
2.0,3,cb0ecd5356125b546833239efdb154c2,40.6969,-73.983,8128a59a1646a554a34a76e5f1b77b9e,3700,low
1.0,1,6dbdebea10b40ce8afbefb5da82960c6,40.7618,-73.9921,638ed61433b8d4a30d9498bd516d65cb,2600,low
1.0,2,415814c4b23b8b868a304ac844f37a75,40.726,-73.9892,3e1edc05ca35eaecc90766629d22d078,2550,low
2.0,2,8883f68d1dbad4d5aa32c70cb277714d,40.7637,-73.9938,0a6a21926fc12087cf67f42c6877f317,3800,low
1.0,2,0,40.8256,-73.9477,6d7e139b4582f175780c6e776311ccf6,1675,low
1.0,0,93cd24891f8423d45ac587ab1fdb1225,40.7637,-73.9847,34545e3e23ce49e85d161ff75309d0f6,2321,low
1.0,2,6a7872e86552c538614d66c8198e7e1e,40.8217,-73.9486,2a4e0d2668fde3afa267d312b3a2a9d8,1900,high
1.0,1,0,40.7621,-73.9773,44d7222de803009fdead91772ec830e9,2595,low
1.0,0,97012980cc3e6869a5f46a683844166b,40.7327,-73.8638,b8f7dc94f85a3c19269a9340661fa795,2205,low
1.0,1,e2d5e66f782dba158e14cb170f9b1aa0,40.7356,-73.9818,d2bce61e0e0079ebdc8c281e415e045b,3200,low
1.0,0,4645d9607b5d6ee9b813d68c6da17dad,40.777,-73.946,039f71509440109bf7beefdbb2f02c61,1725,low
2.0,3,0,40.7745,-73.9897,0f57223e3bbd5222d9881a442aba0d03,8500,low
1.0,2,d579c8bec087237fd996eea2e65d169d,40.7905,-73.9688,92ef9986d12ec39a35fcb572772e948a,3200,low
1.0,1,4374f1f4eca3ca64792254ae2a9d0566,40.7571,-73.9673,381152a75a238372d3d475934219eb6d,1995,low
1.0,1,0,40.7434,-73.9984,87872db7679b103c4dd2b62bf70a27ed,3400,low
1.5,3,cc5c1ef4e8a5d3868cd2bbe925a82367,40.693,-73.972,9ba3641676cc717a8b65d59dac8545fb,3595,low
1.0,2,b8d602b161574536a26733073c28f09e,40.7724,-73.9506,595f3da81f2d186c4e2887f874b2005a,5500,low
1.0,1,0,40.6842,-73.9143,e845d8c8aafd8ef2117cf0fa88255641,1800,low
1.0,0,128d4af0683efc5e1eded8dc8044d5e3,40.7067,-74.0072,e6472c7237327dd3903b3d6f6a94515a,2595,low
2.0,3,b3b3bb23497fedb4e68dfa182e272bb2,40.7045,-74.0089,92aa3b535f48ec05903a3b7fcdafd411,5095,medium
1.0,1,0,40.7274,-73.9865,8b53ccf4338806ab1be3dd0267711649,2350,low
2.0,3,5443e4c4f6eef3e2b17e22f9f6d32165,40.7486,-73.9903,1cd3e112da66cae74fd0860500aa2e6c,6800,low
1.0,0,e0b858cc99ef1531de6145dd5fefbc2c,40.7767,-73.9455,13ddb55a3a9d896b4bcdd538ee0ec067,1999,medium
1.0,0,6a41f1fe1faea5a102dae003e506613d,40.7385,-74.002,aea47aba66a01cf236746e209c2b7f88,3050,low
1.0,0,4536d999c24c6f4723a5c1ce3e17860b,40.7389,-74.0088,a5b9c4d7d495b085331f45ac21a34369,4450,low
1.0,0,0,40.7801,-73.9544,8b53ccf4338806ab1be3dd0267711649,1900,low
1.5,2,53fa8ce90faf49e0dfa5f9d365610118,40.756,-73.9641,3d61dc38744a7f36140c27520060db59,3700,low
1.0,1,de8f00968f01b80ab9d805a92fc5d654,40.7304,-74.0051,fc81b75568d3655a922523cb0d77ea5b,3595,low
1.5,2,36ea86612d53c201c314ec088963f739,40.7643,-73.964,c9c33695ee2a2f818e9f1d8f7d1c4b39,4500,low
1.0,1,56ccbba416736951d8f4e7a08c214fcf,40.7783,-73.9523,9df32cb8dda19d3222d66e69e258616b,3000,low
1.0,1,8303c099effd327c015824badf138765,40.7373,-74.0042,97737aae985e3fe83edebbdb53bd7bc5,4095,low
1.0,1,b491b11c7eafd39aabdb9a9f0acf88b8,40.7911,-73.9737,92ef9986d12ec39a35fcb572772e948a,3200,high
1.0,2,67bc2a137a7fcf2e878a79a195f1b614,40.7606,-73.9963,02e17b21a1814fb10336b2ee8ceb3e79,3195,low
2.5,3,27672509cffbf54c6202b2fc380078ad,40.7788,-73.9538,aa9e353a6b43b125cbc89cb751090a9e,10000,low
1.0,0,e9a5e5ae1a5a8d28dd9b1dc44cb2c3bb,40.778,-73.9563,be1a7235af23dd77d0d1029dd5bfa5e9,2100,medium
2.0,2,cf92b6b6890ec7561bcaa54a554344fa,40.7496,-73.9779,8d2926bae27fce9f700b488934563844,3400,medium
1.0,0,7eda884a9d661f9e9bdd5e35eb98cc73,40.7835,-73.9774,6e5c10246156ae5bdcd9b487ca99d96a,2125,low
1.0,2,bcf77c615fe44ac44eef4bac15293c73,40.7751,-73.9481,d485144d5b5f08efdcbd473396b972bc,2475,low
2.0,2,0,40.7339,-73.9751,b209e2c4384a64cc307c26759ee0c651,5269,low
1.0,2,0,40.6759,-73.9226,9ba3641676cc717a8b65d59dac8545fb,1850,medium
1.0,0,6e01d34a60782126c24526cf72878117,40.7477,-73.9558,9c0281b152e7fb7f4fb1988afc24bbc2,2420,low
1.0,3,f39ceb086e28db31a94e22a3a1c687cd,40.7319,-73.9832,8365f1154ced533439de202ebada41e2,3500,medium
1.0,2,77fccbedf29d0035ea311701fd715823,40.7404,-73.9288,81fd62181a08a24e54eeaecd1739589b,3150,medium
1.0,0,0,40.7441,-73.9964,fc81b75568d3655a922523cb0d77ea5b,2400,low
1.0,0,0,40.761,-73.9908,edd073f8dea85637f8b7d589faa7902b,1800,high
1.0,1,0489020c476b77b904559f584349f847,40.7528,-73.9961,9df32cb8dda19d3222d66e69e258616b,3150,low
1.0,1,0,40.742,-73.9969,04d0ef6e0904b9ed58007ff9e69b42f4,5370,low
1.0,2,128d4af0683efc5e1eded8dc8044d5e3,40.7067,-74.0072,8128a59a1646a554a34a76e5f1b77b9e,3225,low
1.0,2,a01c99eb2cfdde327e1691e17d6696ba,40.7412,-73.9772,1fb46c4a72bcf764ac35fc23f394760d,2965,high
1.0,0,2d7f90bc635fac396bf72ddacd49480e,40.7521,-73.8806,76f6d0b50ac0b1cf36eebb7e5c8f88ee,1500,high
1.0,0,d3a565182adf8bd9c5b033bb12757366,40.7756,-73.9846,5814d3532d88d575b189bde891a91086,3155,medium
1.5,3,f68bf347f99df026f4faad43cc604048,40.7436,-73.9727,537e06890f6a86dbb70c187db5be4d55,4500,low
1.0,0,7e808f06d881e46521c582f70fd98718,40.7422,-73.9991,f4102f53db11eb99ea03d896474c45eb,3250,low
1.0,1,7d2ba1285c4453ba7836dba5162d69e0,40.6092,-73.967,e6472c7237327dd3903b3d6f6a94515a,1675,medium
1.0,1,0,40.7897,-73.9488,e05969be99fef7e53d7c9dfabb3a2f2f,2350,low
1.0,0,e7ea2659e67746353e6c8d61b50781b4,40.7506,-73.9706,dc08e31a796c04e615b3bf79ad629837,2250,low
1.0,1,a48d2623b784cac7ddb77fc630b33ec8,40.7942,-73.966,470b02723bea49bf987e11c92d553079,4115,low
1.0,2,552cc3829c446071c6d2afac527e957f,40.7233,-73.8058,a9a44735cc7189ed019a0d383eb6d1c9,2100,high
1.0,3,076687fb5654fd156ebd230e34a10bea,40.6867,-73.957,867bf3046143d15b9e618c8afba40025,2600,medium
2.0,3,5fb96990fbab79e8b88707fb477eec2f,40.7084,-74.0066,5314d4635a5d2d0ce5af039d5982b200,5000,low
1.0,1,9b6cf886379a2511f8c633c84028efe7,40.7239,-73.9901,ee7629218598ff9d5703839be543e518,3800,low
2.0,4,da4c6a8193b35d3fd80473377a6ca0c6,40.733,-73.9857,612a00076aefe8c98d1df4835640c74b,6250,medium
1.0,1,0,40.7838,-73.9839,5992e533d4e08a0b71ad37930b301f69,2350,low
1.0,0,cb14c4f807f23ecee1f7469b5159d2de,40.7047,-74.0076,b7de4cb395920136663132057fa89d84,3095,low
1.0,2,7dcfdc6d67192d6b04a2ea31fbd3a4d7,40.7436,-73.974,3bf7bc10ba7d7520f86cbf914d24c323,4295,low
1.0,2,14ad2afd9e6a05d708e2982bfd88993b,40.7465,-73.9803,30a7951cfc21240e8c46b2d079d292e5,2900,high
1.0,1,7469ec017663a54765e3686af0becb96,40.7331,-74.0055,df86259b169a78c024e4d5206d48cf44,3850,low
1.0,2,61e8954b2236d9a685396c8656e3c59c,40.7457,-73.9785,4398a550168a2dde02ebd0acefa9e9be,3483,low
1.0,3,80911ce8a425daf4989ea8a4bccc41a7,40.7514,-73.9862,c44ea3e83ff2048561ab5c21a2d0c90e,4400,low
1.0,0,4c1e8ced783eb4f3c16af92132234f76,40.7297,-73.9999,3e1edc05ca35eaecc90766629d22d078,2295,low
1.0,2,e74f18ba1001ceae531209fbdc702a58,40.7723,-73.951,7b392b11d691f65a71e58a3f76aaf04e,3200,medium
1.0,1,c66717d101464f1ad686b26230b9ef86,40.7186,-73.9826,c680ad1e0841f2c593e855282d3db158,2800,low
1.0,2,94cc4a200a2bf2de0b7304f39beb9227,40.7586,-73.9938,3d61dc38744a7f36140c27520060db59,3300,low
1.0,1,6ce1cd1867fdfdca079b2936892536c6,40.7708,-73.9516,678c7c255c4cf0115d2200d0b6b97804,1950,low
1.0,1,8348df1cd02984eb48a6e847e67e929d,40.7685,-73.9541,ce9605e5f21262b82deb0c5ef10dcf45,2295,low
1.0,1,0,40.8497,-73.9381,18b801a90df27a4ea2452b1321a541ab,1795,low
1.0,0,7259f2d484b9103a1bf9f78c015e969d,40.7617,-73.9617,9d4e9396e7e256947ac6242aee963d88,2095,low
1.0,2,2b5f0313669c4d43e4fe841b23371dbb,40.7095,-73.8302,605757e0108c66606280905d76d50e80,1795,medium
1.0,2,0,40.8564,-73.9315,42931f67f3661ec1b33d6b7e42754d9a,2100,low
1.0,2,0,40.7254,-73.9873,50a6b80a34192d1f0ab1ef363a7e0a3e,4300,low
1.0,0,a3df5e1e3d4479eb07e112e569bbeb05,40.7358,-73.9859,c98786b9944c37c6a7edadc2a7f9bbb9,2795,low
1.0,1,5bb6a1450ca05310606a43154cef1aba,40.7758,-73.9506,e6472c7237327dd3903b3d6f6a94515a,3600,low
1.0,2,0,40.7266,-73.8581,ee3a06fde9c1c9b83f2e433f170360b5,1900,low
1.0,1,d8afa114e9be93e1a6fd9370a2214837,40.7735,-73.9508,3fc15c3a17757c4cfd76120ad9c86583,2600,low
1.0,2,33fa7be8ea2ffc6353af117cab78f569,40.7693,-73.9529,85860e99ade732afc385111568f8e602,2650,medium
2.0,4,5078d6a30168d352d6f8912889e20394,40.8495,-73.936,d7a3443df577b7a71df95b475a1886e1,3400,medium
1.0,2,8144107387189963c3c05ae6331fa1c3,40.7509,-73.9977,03a4fc35175366d742f77d25dcbc570d,2900,low
1.0,2,c85e535fce4c15c0cd45d2a13e8ef069,40.7669,-73.9621,d82432ca41910a345ee9591c37280484,5775,low
1.0,1,7ffed513519987a4e6d2d05d8aae80c6,40.7771,-73.9445,23fe9db389d31048a104bd4686879a77,2850,low
1.0,2,0e72c5f740c1705c26753ce9fc27f7c3,40.7448,-74.0052,11c00e995d6b314daa729b6ab9b9112c,4600,low
1.0,0,b092133cc41ef8c65895dc16b95b64e4,40.7815,-73.9472,160d1119e69a690584375096ff5775a2,1975,medium
1.0,1,1a5bc67bc49344ad10e9422ced5a73e9,40.7755,-73.9517,d399821d8583b8421a55370c6eb15f6f,2550,medium
1.0,1,a0956d0c173456fb67b2bb6a9a28b0c3,40.7677,-73.9251,860769c49aadbc9dda267bc9a80d2eda,2350,low
1.0,1,cbea8868eb2a37bc3db5ff0d699c600a,40.7487,-73.9777,5498f96fb83685d12886896c88b301f9,2600,low
1.0,2,a01c99eb2cfdde327e1691e17d6696ba,40.7412,-73.9772,66ad3cc67d71f41d549eef8b40ed26b9,3050,low
